Order ID,Order Date,Ship Date,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin,Order Month
CA-2016-144939,2016-10-03,2016-10-08,EB-13870,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,599.292,6,0.1,93.2232,0.15555555555555556,2016-10-01
CA-2014-163419,2014-11-11,2014-11-14,TZ-21580,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,3.392,1,0.2,0.8056,0.2375,2014-11-01
CA-2014-163419,2014-11-11,2014-11-14,TZ-21580,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,559.984,2,0.2,55.9984,0.09999999999999999,2014-11-01
CA-2014-163419,2014-11-11,2014-11-14,TZ-21580,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,603.92,5,0.2,75.49,0.125,2014-11-01
CA-2017-100314,2017-09-29,2017-10-05,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Avery 499,Office Supplies,Labels,7.968,2,0.2,2.5896,0.325,2017-09-01
CA-2017-100314,2017-09-29,2017-10-05,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,27.968,4,0.2,9.4392,0.33749999999999997,2017-09-01
CA-2017-100314,2017-09-29,2017-10-05,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,336.51,3,0.4,44.868,0.13333333333333333,2017-09-01
CA-2015-146829,2015-03-10,2015-03-10,TS-21340,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,1.112,2,0.8,-1.8904,-1.7,2015-03-01
CA-2015-153549,2015-03-29,2015-03-31,SL-20155,Home Office,United States,Jacksonville,Florida,32216,South,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,1166.92,5,0.2,131.2785,0.1125,2015-03-01
CA-2016-110023,2016-09-09,2016-09-11,TS-21610,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,14.624,2,0.2,5.484,0.375,2016-09-01
CA-2015-124891,2015-07-31,2015-07-31,RH-19495,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,1090.782,7,0.4,-290.8752,-0.2666666666666667,2015-07-01
CA-2015-111199,2015-11-13,2015-11-17,JK-15730,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,115.296,3,0.2,40.3536,0.35,2015-11-01
CA-2015-105312,2015-11-06,2015-11-09,MT-17815,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,7.08,3,0.2,2.478,0.35000000000000003,2015-11-01
CA-2015-105312,2015-11-06,2015-11-09,MT-17815,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,4.401,3,0.7,-3.5208,-0.8,2015-11-01
CA-2017-135034,2017-08-01,2017-08-03,AT-10735,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,95.984,2,0.2,5.999,0.0625,2017-08-01
CA-2015-167269,2015-06-16,2015-06-20,PB-19150,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,6.208,2,0.2,2.1728,0.35,2015-06-01
CA-2017-106964,2017-12-17,2017-12-20,HR-14770,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,11.808,2,0.2,4.2804,0.36250000000000004,2017-12-01
CA-2016-126529,2016-01-11,2016-01-13,DE-13255,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001166,Xerox 2,Office Supplies,Paper,15.552,3,0.2,5.4432,0.35000000000000003,2016-01-01
CA-2016-126529,2016-01-11,2016-01-13,DE-13255,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,63.312,3,0.2,20.5764,0.325,2016-01-01
CA-2016-126529,2016-01-11,2016-01-13,DE-13255,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,15.588,2,0.4,-9.8724,-0.6333333333333334,2016-01-01
CA-2016-109820,2016-11-20,2016-11-22,AG-10390,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,15.696,3,0.2,5.1012,0.325,2016-11-01
CA-2016-109820,2016-11-20,2016-11-22,AG-10390,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,2.628,2,0.7,-1.9272,-0.7333333333333333,2016-11-01
CA-2016-109820,2016-11-20,2016-11-22,AG-10390,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,14.427,3,0.7,-10.5798,-0.7333333333333334,2016-11-01
CA-2015-127418,2015-06-13,2015-06-14,JJ-15445,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,36.624,3,0.2,13.734,0.375,2015-06-01
CA-2017-121818,2017-11-20,2017-11-21,JH-15430,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000203,Newell 336,Office Supplies,Art,23.968,7,0.2,2.6964,0.1125,2017-11-01
CA-2017-121818,2017-11-20,2017-11-21,JH-15430,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10004790,Staples in misc. colors,Office Supplies,Art,28.728,3,0.2,1.7955,0.0625,2017-11-01
CA-2016-102981,2016-09-06,2016-09-09,MO-17500,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,722.352,3,0.2,90.294,0.125,2016-09-01
CA-2017-115651,2017-07-09,2017-07-12,NS-18640,Corporate,United States,Chicago,Illinois,60610,Central,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,8.84,5,0.2,2.9835,0.33749999999999997,2017-07-01
CA-2017-115651,2017-07-09,2017-07-12,NS-18640,Corporate,United States,Chicago,Illinois,60610,Central,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,58.464,9,0.8,-146.16,-2.5,2017-07-01
CA-2017-152702,2017-10-12,2017-10-16,SN-20710,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,254.604,14,0.3,-18.186,-0.07142857142857142,2017-10-01
CA-2016-169103,2016-03-08,2016-03-13,ZC-21910,Consumer,United States,Miami,Florida,33142,South,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,1363.96,5,0.2,85.2475,0.0625,2016-03-01
CA-2016-169103,2016-03-08,2016-03-13,ZC-21910,Consumer,United States,Miami,Florida,33142,South,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.36,3,0.2,-3.8385,-0.0375,2016-03-01
CA-2014-139192,2014-05-27,2014-06-01,LC-16885,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10000486,Plantronics HL10 Handset Lifter,Technology,Phones,1113.504,12,0.2,125.2692,0.1125,2014-05-01
US-2015-153500,2015-07-03,2015-07-05,DG-13300,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,168.464,2,0.2,-29.4812,-0.17500000000000002,2015-07-01
US-2015-153500,2015-07-03,2015-07-05,DG-13300,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,6.72,2,0.2,2.436,0.3625,2015-07-01
US-2015-153500,2015-07-03,2015-07-05,DG-13300,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,282.888,9,0.2,56.5776,0.2,2015-07-01
CA-2015-110667,2015-04-04,2015-04-08,NF-18595,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,82.344,3,0.2,27.7911,0.3375,2015-04-01
CA-2015-110667,2015-04-04,2015-04-08,NF-18595,Home Office,United States,New York City,New York,10009,East,OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,9.088,4,0.2,3.2944,0.36250000000000004,2015-04-01
CA-2017-167150,2017-12-10,2017-12-17,BP-11185,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,19.936,4,0.2,7.2268,0.3625,2017-12-01
CA-2017-167150,2017-12-10,2017-12-17,BP-11185,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,65.568,2,0.2,22.9488,0.35,2017-12-01
CA-2016-105284,2016-11-24,2016-12-01,MG-17650,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,Fasteners,4.416,3,0.2,1.6008,0.3625,2016-11-01
US-2015-125374,2015-03-23,2015-03-29,JD-16060,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,107.772,2,0.3,-29.2524,-0.2714285714285714,2015-03-01
CA-2015-161263,2015-04-16,2015-04-21,TS-21160,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,45.216,3,0.2,4.5216,0.1,2015-04-01
CA-2015-161263,2015-04-16,2015-04-21,TS-21160,Corporate,United States,Toledo,Ohio,43615,East,OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,Fasteners,10.416,7,0.2,-2.2134,-0.2125,2015-04-01
CA-2015-161263,2015-04-16,2015-04-21,TS-21160,Corporate,United States,Toledo,Ohio,43615,East,OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,7.872,3,0.2,1.2792,0.16249999999999998,2015-04-01
CA-2015-161263,2015-04-16,2015-04-21,TS-21160,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10002115,Plantronics 81402,Technology,Phones,118.782,3,0.4,-27.7158,-0.23333333333333336,2015-04-01
CA-2015-161263,2015-04-16,2015-04-21,TS-21160,Corporate,United States,Toledo,Ohio,43615,East,OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,1.448,1,0.2,0.2353,0.1625,2015-04-01
CA-2015-161263,2015-04-16,2015-04-21,TS-21160,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,55.47,5,0.7,-46.225,-0.8333333333333334,2015-04-01
CA-2016-157686,2016-10-01,2016-10-02,BD-11620,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,194.848,4,0.2,12.178,0.0625,2016-10-01
US-2017-139955,2017-09-28,2017-09-30,CM-12160,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Staple remover,Office Supplies,Supplies,1.744,1,0.2,-0.3488,-0.2,2017-09-01
US-2015-150161,2015-07-25,2015-07-29,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,25.176,4,0.7,-18.4624,-0.7333333333333333,2015-07-01
CA-2016-152814,2016-04-28,2016-05-02,EH-14005,Home Office,United States,Denver,Colorado,80219,West,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,29.472,3,0.2,9.9468,0.33749999999999997,2016-04-01
CA-2017-106943,2017-11-14,2017-11-19,FO-14305,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,8.64,2,0.2,3.024,0.35,2017-11-01
CA-2016-134348,2016-11-12,2016-11-19,MS-17710,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,6.27,5,0.7,-4.598,-0.7333333333333334,2016-11-01
CA-2016-134348,2016-11-12,2016-11-19,MS-17710,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,4.368,7,0.7,-3.3488,-0.7666666666666666,2016-11-01
CA-2016-134348,2016-11-12,2016-11-19,MS-17710,Consumer,United States,Mesa,Arizona,85204,West,TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,31.984,2,0.2,1.999,0.0625,2016-11-01
CA-2017-132521,2017-09-23,2017-09-25,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,6.88,1,0.2,2.322,0.3375,2017-09-01
US-2016-143819,2016-03-01,2016-03-05,KD-16270,Consumer,United States,Yonkers,New York,10701,East,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,836.592,8,0.4,-264.9208,-0.31666666666666665,2016-03-01
CA-2016-166163,2016-08-15,2016-08-20,CY-12745,Corporate,United States,Oakland,California,94601,West,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones,71.976,3,0.2,7.1976,0.1,2016-08-01
CA-2017-158407,2017-06-04,2017-06-10,LW-16990,Corporate,United States,Monroe,North Carolina,28110,South,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,31.984,2,0.2,1.999,0.0625,2017-06-01
CA-2017-158407,2017-06-04,2017-06-10,LW-16990,Corporate,United States,Monroe,North Carolina,28110,South,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,71.984,2,0.2,25.1944,0.35000000000000003,2017-06-01
CA-2015-143490,2015-12-06,2015-12-13,NP-18325,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,219.184,2,0.2,19.1786,0.0875,2015-12-01
CA-2017-160423,2017-01-21,2017-01-26,PS-19045,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,348.208,7,0.2,30.4682,0.0875,2017-01-01
CA-2017-160423,2017-01-21,2017-01-26,PS-19045,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,35.784,7,0.7,-28.6272,-0.7999999999999999,2017-01-01
CA-2014-159338,2014-06-25,2014-06-28,NS-18640,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,447.84,5,0.2,11.196,0.025,2014-06-01
US-2017-145863,2017-04-21,2017-04-27,RP-19390,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,2.694,3,0.8,-4.7145,-1.75,2017-04-01
US-2017-145863,2017-04-21,2017-04-27,RP-19390,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,2.934,3,0.8,-4.9878,-1.7,2017-04-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,100.704,6,0.2,-16.3644,-0.1625,2016-11-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,2.328,2,0.6,-0.7566,-0.32500000000000007,2016-11-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,10.78,5,0.8,-17.248,-1.6,2016-11-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,OFF-FA-10003495,Staples,Office Supplies,Fasteners,58.368,12,0.2,21.888,0.375,2016-11-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,40.968,3,0.2,13.8267,0.33749999999999997,2016-11-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,71.96,5,0.2,25.186,0.35000000000000003,2016-11-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,10.368,2,0.2,3.6288,0.35,2016-11-01
US-2016-110156,2016-11-19,2016-11-24,EH-13945,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,1.192,2,0.8,-2.0264,-1.7000000000000002,2016-11-01
CA-2017-140585,2017-12-18,2017-12-23,RA-19915,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,46.672,2,0.2,16.3352,0.35000000000000003,2017-12-01
CA-2017-140585,2017-12-18,2017-12-23,RA-19915,Consumer,United States,Encinitas,California,92024,West,FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,119.833,1,0.15,-12.6882,-0.10588235294117647,2017-12-01
US-2016-134908,2016-06-05,2016-06-09,JS-15940,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,124.608,4,0.2,-23.364,-0.1875,2016-06-01
US-2016-134908,2016-06-05,2016-06-09,JS-15940,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10000973,Avery 502,Office Supplies,Labels,7.56,3,0.2,2.646,0.35000000000000003,2016-06-01
US-2016-148803,2016-12-11,2016-12-11,LR-16915,Consumer,United States,Homestead,Florida,33030,South,OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,85.224,3,0.2,7.4571,0.0875,2016-12-01
CA-2014-146969,2014-09-29,2014-10-03,AP-10915,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,686.32,2,0.2,223.054,0.32499999999999996,2014-09-01
CA-2015-112452,2015-04-04,2015-04-04,NC-18340,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,644.076,2,0.1,107.346,0.16666666666666666,2015-04-01
CA-2015-113971,2015-05-08,2015-05-14,CB-12535,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,8.352,6,0.2,1.2528,0.15,2015-05-01
CA-2017-160395,2016-12-31,2017-01-06,KL-16555,Corporate,United States,Reno,Nevada,89502,West,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,159.768,7,0.2,53.9217,0.3375,2016-12-01
CA-2016-149314,2016-07-02,2016-07-07,GB-14530,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,195.184,1,0.2,19.5184,0.1,2016-07-01
CA-2014-127964,2014-03-03,2014-03-08,AP-10720,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,125.76,3,0.2,40.872,0.325,2014-03-01
CA-2014-127964,2014-03-03,2014-03-08,AP-10720,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,25.32,5,0.2,9.1785,0.3625,2014-03-01
CA-2014-158064,2014-04-21,2014-04-25,AA-10375,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,16.52,5,0.2,5.5755,0.3375,2014-04-01
US-2015-104430,2015-10-22,2015-10-26,LT-17110,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,5.176,4,0.8,-7.764,-1.5,2015-10-01
CA-2015-132080,2015-08-22,2015-08-25,DP-13105,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,50.112,6,0.2,16.2864,0.325,2015-08-01
CA-2016-168081,2016-04-24,2016-04-27,CA-12055,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,258.696,3,0.2,64.674,0.25,2016-04-01
CA-2017-138779,2017-01-14,2017-01-15,RB-19570,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,21.744,1,0.2,7.3386,0.33749999999999997,2017-01-01
CA-2017-138779,2017-01-14,2017-01-15,RB-19570,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,7.92,5,0.2,0.693,0.0875,2017-01-01
CA-2014-127131,2014-11-24,2014-11-30,HR-14830,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,12.096,7,0.2,4.2336,0.35,2014-11-01
CA-2017-117212,2017-02-26,2017-02-28,BT-11530,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones,889.536,8,0.2,66.7152,0.075,2017-02-01
CA-2017-117212,2017-02-26,2017-02-28,BT-11530,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,892.224,3,0.2,89.2224,0.09999999999999999,2017-02-01
US-2015-130519,2015-09-15,2015-09-15,NG-18355,Corporate,United States,Coral Springs,Florida,33065,South,OFF-PA-10001937,Xerox 21,Office Supplies,Paper,15.552,3,0.2,5.4432,0.35000000000000003,2015-09-01
US-2015-130519,2015-09-15,2015-09-15,NG-18355,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,15.712,4,0.2,2.5532,0.1625,2015-09-01
US-2015-130519,2015-09-15,2015-09-15,NG-18355,Corporate,United States,Coral Springs,Florida,33065,South,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,24.672,2,0.2,2.1588,0.0875,2015-09-01
US-2015-130519,2015-09-15,2015-09-15,NG-18355,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,55.968,1,0.2,-2.0988,-0.0375,2015-09-01
CA-2016-130946,2016-04-08,2016-04-12,ZC-21910,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,431.928,9,0.2,64.7892,0.15,2016-04-01
CA-2016-130946,2016-04-08,2016-04-12,ZC-21910,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,95.984,4,0.3,-4.1136,-0.04285714285714286,2016-04-01
CA-2016-130946,2016-04-08,2016-04-12,ZC-21910,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,1088.792,4,0.8,-1850.9464,-1.7000000000000002,2016-04-01
CA-2016-114727,2016-07-18,2016-07-24,LS-16945,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,544.008,3,0.2,40.8006,0.075,2016-07-01
CA-2016-114727,2016-07-18,2016-07-24,LS-16945,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,1.872,3,0.7,-1.4352,-0.7666666666666666,2016-07-01
CA-2016-114727,2016-07-18,2016-07-24,LS-16945,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,854.352,3,0.2,10.6794,0.012499999999999999,2016-07-01
CA-2016-114727,2016-07-18,2016-07-24,LS-16945,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,593.568,2,0.2,0.0,0.0,2016-07-01
CA-2016-114727,2016-07-18,2016-07-24,LS-16945,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,338.04,3,0.2,-33.804,-0.1,2016-07-01
CA-2017-133235,2017-08-01,2017-08-04,LH-16750,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,271.96,5,0.2,16.9975,0.0625,2017-08-01
CA-2016-137050,2016-07-14,2016-07-18,SW-20755,Corporate,United States,New York City,New York,10009,East,OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,9.144,3,0.2,3.2004,0.35000000000000003,2016-07-01
CA-2016-137050,2016-07-14,2016-07-18,SW-20755,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,8.544,2,0.2,2.8836,0.33749999999999997,2016-07-01
CA-2016-137050,2016-07-14,2016-07-18,SW-20755,Corporate,United States,New York City,New York,10009,East,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,579.136,4,0.2,21.7176,0.037500000000000006,2016-07-01
US-2017-118087,2017-09-09,2017-09-13,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,141.372,2,0.3,-48.4704,-0.3428571428571428,2017-09-01
